ID1,ID2,Distance,cat1,cat2
32230,32244,0.6180904281784073,Immigration & integration,Economy & labour
32218,32271,0.6181973220344257,Welfare state & family,Foreign trade & foreign policy
32231,32244,0.6182149888792599,Immigration & integration,Economy & labour
32246,32288,0.6182173655303654,Energy & transport,Federal budget
32265,32269,0.6182425773881635,Security & military,Foreign trade & foreign policy
32275,41234101,0.6186322178278372,Values,Society & ethics
32275,41234102,0.6186322178278372,Values,Society & ethics
32275,41234103,0.6186322178278372,Values,Society & ethics
32275,41234104,0.6186322178278372,Values,Society & ethics
32234,32275,0.6186322178278373,Society & ethics,Values
32276,32287,0.6189113760040934,Values,Federal budget
32246,32262,0.6189568735204867,Energy & transport,"Democracy, Media & Digitalization"
32231,32285,0.6194789337553506,Immigration & integration,Federal budget
32268,41228102,0.6199106009379589,Security & military,Immigration & integration
32268,41228104,0.6199106009379589,Security & military,Immigration & integration
32228,32268,0.6199106009379589,Immigration & integration,Security & military
32268,41228103,0.6199106009379589,Security & military,Immigration & integration
32268,41228101,0.6199106009379589,Security & military,Immigration & integration
32240,32241,0.6205160363750966,Economy & labour,Economy & labour
32280,41228103,0.6206121094140479,Values,Immigration & integration
32280,41228102,0.6206121094140479,Values,Immigration & integration
32228,32280,0.6206121094140479,Immigration & integration,Values
32280,41228104,0.6206121094140479,Values,Immigration & integration
32280,41228101,0.6206121094140479,Values,Immigration & integration
32262,32279,0.6206366738544637,"Democracy, Media & Digitalization",Values
32269,32288,0.6207829852902325,Foreign trade & foreign policy,Federal budget
32241,32281,0.6212479490875187,Economy & labour,Federal budget
32264,32286,0.6216853678173077,Security & military,Federal budget
32279,32280,0.621749132141576,Values,Values
32227,32234,0.6218146227419362,Education,Society & ethics
32227,41234103,0.6218146227419362,Education,Society & ethics
32227,41234101,0.6218146227419362,Education,Society & ethics
32227,41234102,0.6218146227419362,Education,Society & ethics
32227,41234104,0.6218146227419362,Education,Society & ethics
32279,32287,0.621855247084308,Values,Federal budget
32230,32271,0.6219138541405809,Immigration & integration,Foreign trade & foreign policy
32269,41234101,0.6220691358569361,Foreign trade & foreign policy,Society & ethics
32269,41234103,0.6220691358569361,Foreign trade & foreign policy,Society & ethics
32269,41234102,0.6220691358569361,Foreign trade & foreign policy,Society & ethics
32234,32269,0.6220691358569361,Society & ethics,Foreign trade & foreign policy
32269,41234104,0.6220691358569361,Foreign trade & foreign policy,Society & ethics
32218,32279,0.6220782609240016,Welfare state & family,Values
32245,41234101,0.6232074439470829,Energy & transport,Society & ethics
32245,41234102,0.6232074439470829,Energy & transport,Society & ethics
32234,32245,0.6232074439470829,Society & ethics,Energy & transport
32245,41234103,0.6232074439470829,Energy & transport,Society & ethics
32245,41234104,0.6232074439470829,Energy & transport,Society & ethics
32245,32281,0.623718668926242,Energy & transport,Federal budget
32227,32279,0.6238411202375564,Education,Values
32218,32288,0.6241416631256915,Welfare state & family,Federal budget
32262,32288,0.6243391528825479,"Democracy, Media & Digitalization",Federal budget
32240,32288,0.6254344091909014,Economy & labour,Federal budget
32246,32249,0.6266718823544246,Energy & transport,Energy & transport
32235,32277,0.6270507688756128,Society & ethics,Values
32231,32280,0.627333115592321,Immigration & integration,Values
32264,32281,0.627639208073338,Security & military,Federal budget
32275,41228103,0.62788359624345,Values,Immigration & integration
32275,41228104,0.62788359624345,Values,Immigration & integration
32275,41228102,0.62788359624345,Values,Immigration & integration
32275,41228101,0.62788359624345,Values,Immigration & integration
32228,32275,0.62788359624345,Immigration & integration,Values
32227,32280,0.6281867586909113,Education,Values
32245,32279,0.6292111143051066,Energy & transport,Values
32280,32287,0.6294060391916863,Values,Federal budget
