model,model_display,clone_type,clone_type_display,alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,max_jaccard,max_spearman,max_kendall,optimal_alpha_jaccard,alpha_95_low,alpha_95_high,alpha_95_width,rank_jaccard,rank_spearman,rank_kendall,composite_rank,avg_composite_rank,overall_rank,ordering_accuracy,negation_invariance,topic_coherence
e5_asym,E5-Asym,negation_hard,Negation (Hard),0.7,0.4886943072153219,0.4693877551020408,0.3090909090909091,0.9218361341201388,0.7995268554537294,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),0.8,0.4887807669902252,0.4693877551020408,0.3090909090909091,0.9214081440456294,0.7988019783347208,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),0.9,0.4843251686950781,0.4693877551020408,0.3090909090909091,0.9195429690075666,0.7961537805401748,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.0,0.4808796837389134,0.44,0.3090909090909091,0.9180515818917142,0.7940598321856761,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.1,0.478047525994651,0.44,0.3090909090909091,0.916829643698266,0.7923586089593717,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.2,0.4757583924834667,0.44,0.2857142857142857,0.9158116193888776,0.7909542690750285,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.3,0.4737865290877485,0.44,0.2857142857142857,0.9149478679876424,0.789766351468263,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.4,0.4721654767079032,0.44,0.2857142857142857,0.9142086777959404,0.788756939845321,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.5,0.4707860653441411,0.44,0.2857142857142857,0.9135698783560584,0.7878914390874224,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),1.8,0.4674021164617665,0.44,0.2857142857142857,0.91207796219461,0.7858799159271878,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),2.1,0.4652344350178192,0.44,0.2857142857142857,0.9110131092842524,0.7844522332333479,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),2.4,0.4635493546131019,0.44,0.2857142857142857,0.9102144589299068,0.7833872477545301,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),2.7,0.4623055634191964,0.44,0.2857142857142857,0.9095918343292644,0.7825563432046789,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,negation_hard,Negation (Hard),3.0,0.4611680999724536,0.44,0.2857142857142857,0.909095838011784,0.781902681815151,0.4920141950478099,0.9231875091965306,0.8014408844097461,0.6,0.3,1.5,1.2,6,5,5,5.333333333333333,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.1,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.2,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.3,0.4728909250167268,0.44,0.2857142857142857,0.916471128769403,0.7921488439183898,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.4,0.4749560791182946,0.44,0.2857142857142857,0.9153222515580426,0.7912825447278066,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.5,0.4928528133285117,0.4693877551020408,0.3090909090909091,0.9219488910794758,0.8010448973808556,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.6,0.5037255635838258,0.4693877551020408,0.3090909090909091,0.9258143327850342,0.8069619896010237,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.7,0.499610532995861,0.4693877551020408,0.3090909090909091,0.9246188572852494,0.805053920841518,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.8,0.4988212711609772,0.4693877551020408,0.3090909090909091,0.924061245593936,0.8039314514772025,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,0.9,0.492865369260528,0.4693877551020408,0.3090909090909091,0.9219442387028848,0.8006883434499666,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.0,0.4885089306931033,0.4693877551020408,0.3090909090909091,0.920239828688156,0.7981161989102611,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.1,0.4846407518886822,0.4693877551020408,0.3090909090909091,0.9188361491409768,0.7960252351472442,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.2,0.4816091187219496,0.44,0.3090909090909091,0.91766242226689,0.7942960268371867,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.3,0.4791276943513236,0.44,0.3090909090909091,0.9166672343656408,0.7928429182015535,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.4,0.4770351256776258,0.44,0.2857142857142857,0.915813583646809,0.7916092117148231,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.5,0.4753186888300039,0.44,0.2857142857142857,0.9150726182862536,0.790547477334804,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,1.8,0.4712397487481263,0.44,0.2857142857142857,0.913340883885733,0.7880837962807342,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,2.1,0.468319636682064,0.44,0.2857142857142857,0.912100906417706,0.7863342208569815,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,2.4,0.4662431345010802,0.44,0.2857142857142857,0.911171622266116,0.7850321935492718,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,2.7,0.4646717461093507,0.44,0.2857142857142857,0.9104444492530362,0.7840175181344982,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym,E5-Asym,perfect_mix,Perfect Mix,3.0,0.4633270910099324,0.44,0.2857142857142857,0.9098661902692644,0.7832174621697043,0.5037255635838258,0.9258143327850342,0.8069619896010237,0.6,0.5,1.3,0.8,8,8,8,8.0,7.9333333333333345,9,85.11904761904762,0.6367040368061979,0.8075515573247104
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.1,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.2,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.3,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.4,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.5,0.4627797946482962,0.44,0.2857142857142857,0.907217476995784,0.7793784350670254,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.6,0.491686080420734,0.4693877551020408,0.3090909090909091,0.9202589061570908,0.7973493439840782,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.7,0.4916140853385879,0.4693877551020408,0.3090909090909091,0.9208493956492468,0.7979844850212763,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.8,0.4953024870729102,0.4693877551020408,0.3090909090909091,0.9229153832572652,0.8009154246586496,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,0.9,0.4899891284393686,0.4693877551020408,0.3090909090909091,0.9208442096267578,0.7979733116838474,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.0,0.4857971325297621,0.4693877551020408,0.3090909090909091,0.9191941114754552,0.7956506875246028,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.1,0.4825541389713156,0.44,0.3090909090909091,0.9178522525546392,0.7938082469181407,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.2,0.4798334855473576,0.44,0.3090909090909091,0.9167342603254516,0.792265605802847,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.3,0.4775898397440056,0.44,0.3090909090909091,0.9157932370417368,0.7909771034691697,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.4,0.4757592745306261,0.44,0.2857142857142857,0.9149878703672282,0.7898800877321829,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.5,0.4740825329609009,0.44,0.2857142857142857,0.9142909511243577,0.7889346485764993,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,1.8,0.4703368521004786,0.44,0.2857142857142857,0.912669249811442,0.7867599720148944,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,2.1,0.467621371379588,0.44,0.2857142857142857,0.9115175624549684,0.7852238468945802,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,2.4,0.4657790846718105,0.44,0.2857142857142857,0.910657121209397,0.7840867131829883,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,2.7,0.4642371908023537,0.44,0.2857142857142857,0.9099914507551404,0.783219721309388,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,easy_paraphrase,Easy Paraphrase,3.0,0.4631082112882256,0.44,0.2857142857142857,0.9094602908436704,0.7825207444171632,0.4953024870729102,0.9229153832572652,0.8009154246586496,0.8,0.6,1.5,0.9,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.1,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.2,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.3,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.4,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.5,0.4725581011450565,0.44,0.2857142857142857,0.913036190851624,0.7871572018066189,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.6,0.4883027997975401,0.4693877551020408,0.3090909090909091,0.9201083362540192,0.7963938970066174,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.7,0.4880861703453735,0.4693877551020408,0.3090909090909091,0.9206087160448266,0.7969417903016123,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.8,0.4890296240370038,0.4693877551020408,0.3090909090909091,0.9210027248680572,0.7977484466795751,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,0.9,0.4844560384044661,0.4693877551020408,0.3090909090909091,0.9191310975111296,0.7951751181974522,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.0,0.4809751772518677,0.44,0.3090909090909091,0.917644408901002,0.7931408953490909,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.1,0.4780880414994245,0.44,0.3090909090909091,0.9164341939403468,0.7915281166062942,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.2,0.475822099262461,0.44,0.2857142857142857,0.9154299585334948,0.790188029493908,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.3,0.4737918120448087,0.44,0.2857142857142857,0.9145847549440752,0.7890620784692863,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.4,0.4722448183366542,0.44,0.2857142857142857,0.913863014001442,0.7881037576424852,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.5,0.4708143093901608,0.44,0.2857142857142857,0.9132389207992592,0.7872773157286138,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,1.8,0.4676150580373107,0.44,0.2857142857142857,0.9117886362141656,0.7853788563914933,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,2.1,0.4653827116820749,0.44,0.2857142857142857,0.9107593733188472,0.7840403546164009,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,2.4,0.4637906944884996,0.44,0.2857142857142857,0.9099912991802056,0.7830493762044317,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,2.7,0.4625416915665728,0.44,0.2857142857142857,0.9093981402608938,0.782299514932156,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,hard_paraphrase,Hard Paraphrase,3.0,0.4615670702250115,0.44,0.2857142857142857,0.9089246385253026,0.781692158281273,0.4890296240370038,0.9210027248680572,0.7977484466795751,0.8,0.5,2.1,1.6,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,negation_easy,Negation (Easy),0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4941233407844836,0.9236924191799016,0.801338713891679,0.8,0.6,1.8,1.2000000000000002,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,negation_easy,Negation (Easy),0.1,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4941233407844836,0.9236924191799016,0.801338713891679,0.8,0.6,1.8,1.2000000000000002,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
e5_asym_instruct,E5-Asym-Instruct,negation_easy,Negation (Easy),0.2,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831,0.4941233407844836,0.9236924191799016,0.801338713891679,0.8,0.6,1.8,1.2000000000000002,10,10,10,10.0,9.533333333333333,10,94.04761904761904,0.8529124561894955,0.8826268463538748
