model,clone_type,alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
e5_asym_instruct,easy_paraphrase,0.5,0.4534311886748944,0.44,0.2857142857142857,0.9008839767227756,0.7707658980069704
e5_asym_instruct,easy_paraphrase,0.6,0.4840131832311568,0.4693877551020408,0.3090909090909091,0.915279471491913,0.7901711718168267
e5_asym_instruct,easy_paraphrase,0.7,0.483581800253775,0.4693877551020408,0.3090909090909091,0.9159148210623094,0.7907639567081253
e5_asym_instruct,easy_paraphrase,0.8,0.4825227040104738,0.4693877551020408,0.3090909090909091,0.9162768958864036,0.7912677711815165
e5_asym_instruct,easy_paraphrase,0.9,0.4774344178806797,0.44,0.3090909090909091,0.914145548147762,0.788310698486546
e5_asym_instruct,easy_paraphrase,1.0,0.4735615054937598,0.44,0.3090909090909091,0.9124477939600152,0.7859726989610136
e5_asym_instruct,easy_paraphrase,1.1,0.4703992392491648,0.44,0.2857142857142857,0.911067651628108,0.7841177807107054
e5_asym_instruct,easy_paraphrase,1.2,0.467660360310393,0.44,0.2857142857142857,0.9099162978258012,0.7825639352138742
e5_asym_instruct,easy_paraphrase,1.3,0.465494680057016,0.44,0.2857142857142857,0.9089490189172796,0.7812652111082335
e5_asym_instruct,easy_paraphrase,1.4,0.4636858857525623,0.44,0.2857142857142857,0.9081218119084616,0.7801639131904939
e5_asym_instruct,easy_paraphrase,1.5,0.461998433289318,0.44,0.2857142857142857,0.9074040284884471,0.7792084972571416
e5_asym_instruct,easy_paraphrase,1.8,0.4583683926171525,0.44,0.2857142857142857,0.9057329542782712,0.777006138609544
e5_asym_instruct,easy_paraphrase,2.1,0.4558671914125189,0.44,0.2857142857142857,0.9045456088006064,0.7754535989622584
e5_asym_instruct,easy_paraphrase,2.4,0.4540923660834148,0.4117647058823529,0.2857142857142857,0.9036576916389888,0.7743016901612484
e5_asym_instruct,easy_paraphrase,2.7,0.4527357695202647,0.4117647058823529,0.2857142857142857,0.902971035272752,0.7734211365508558
e5_asym_instruct,easy_paraphrase,3.0,0.4515585191137568,0.4117647058823529,0.2857142857142857,0.9024224491726824,0.7727128809195418
e5_instruct,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_instruct,easy_paraphrase,0.1,0.4534714696315716,0.4117647058823529,0.2857142857142857,0.9034920208290368,0.7737079072290941
e5_instruct,easy_paraphrase,0.2,0.5532430773878197,0.5319148936170213,0.3846153846153846,0.943259878066374,0.8323135235679521
e5_instruct,easy_paraphrase,0.3,0.6228422345281992,0.6,0.44,0.9620671691434558,0.8666144129146518
e5_instruct,easy_paraphrase,0.4,0.6139715312910996,0.6,0.44,0.9607160835807396,0.8637100149915322
e5_instruct,easy_paraphrase,0.5,0.5766624651921399,0.5652173913043478,0.4117647058823529,0.9512861077357152,0.8459652876394222
e5_instruct,easy_paraphrase,0.6,0.5675384538574828,0.5652173913043478,0.3846153846153846,0.9491808763646508,0.8418325247224473
e5_instruct,easy_paraphrase,0.7,0.5457300950145016,0.5319148936170213,0.3584905660377358,0.942285193184174,0.830265586303879
e5_instruct,easy_paraphrase,0.8,0.5303169874975276,0.5,0.3584905660377358,0.936962126778722,0.8217496285545643
e5_instruct,easy_paraphrase,0.9,0.5188103700595661,0.5,0.3333333333333333,0.9327457534302832,0.8152313433006296
e5_instruct,easy_paraphrase,1.0,0.5098261755570264,0.5,0.3333333333333333,0.9293342286666147,0.8100851947517389
e5_instruct,easy_paraphrase,1.1,0.502620325415814,0.4693877551020408,0.3333333333333333,0.9265145645130662,0.8058973068476496
e5_instruct,easy_paraphrase,1.2,0.4967955933786268,0.4693877551020408,0.3333333333333333,0.9241471651388188,0.8024272928021675
e5_instruct,easy_paraphrase,1.3,0.492034283232125,0.4693877551020408,0.3090909090909091,0.9221377774967786,0.7995290928080737
e5_instruct,easy_paraphrase,1.4,0.4879914044413776,0.4693877551020408,0.3090909090909091,0.9204066660358732,0.797060960464555
e5_instruct,easy_paraphrase,1.5,0.4844942813080251,0.4693877551020408,0.3090909090909091,0.9189024891936102,0.7949373994799144
e5_instruct,easy_paraphrase,1.8,0.4766731772624861,0.44,0.3090909090909091,0.9153756088140758,0.7900209449280645
e5_instruct,easy_paraphrase,2.1,0.4713363851076004,0.44,0.2857142857142857,0.9128461555958228,0.7865498637640465
e5_instruct,easy_paraphrase,2.4,0.4673351150470511,0.44,0.2857142857142857,0.9109429095843956,0.783967529948842
e5_instruct,easy_paraphrase,2.7,0.4642882881906712,0.44,0.2857142857142857,0.9094608824266734,0.7819767762956734
e5_instruct,easy_paraphrase,3.0,0.4618291893324684,0.44,0.2857142857142857,0.9082721841550532,0.780391173765137
gte,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
gte,easy_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
gte,easy_paraphrase,0.2,0.4433614578979198,0.4117647058823529,0.2631578947368421,0.8986966570040907,0.7675697002600391
gte,easy_paraphrase,0.3,0.4610405509103906,0.44,0.2857142857142857,0.9073489825849343,0.778431848640912
gte,easy_paraphrase,0.4,0.4844850496441361,0.4693877551020408,0.3090909090909091,0.9169755120419636,0.7920649648250454
gte,easy_paraphrase,0.5,0.5137289475827104,0.5,0.3333333333333333,0.928544333420812,0.8087638462989364
gte,easy_paraphrase,0.6,0.5525863522535469,0.5319148936170213,0.3846153846153846,0.9421275924171254,0.8304226899165305
gte,easy_paraphrase,0.7,0.5855275452339425,0.5652173913043478,0.4117647058823529,0.9526739961091248,0.8484219337535764
gte,easy_paraphrase,0.8,0.5947548275295114,0.5652173913043478,0.4117647058823529,0.95581764644745,0.8541393993758033
gte,easy_paraphrase,0.9,0.5792843855749861,0.5652173913043478,0.4117647058823529,0.9520018195790922,0.8469698624631821
gte,easy_paraphrase,1.0,0.5628388482796733,0.5319148936170213,0.3846153846153846,0.947220902771689,0.8386560496062576
gte,easy_paraphrase,1.1,0.5634022516838857,0.5319148936170213,0.3846153846153846,0.9469216181762216,0.8377323020221252
gte,easy_paraphrase,1.2,0.5537265609005653,0.5319148936170213,0.3846153846153846,0.943702238821434,0.8323809815987233
gte,easy_paraphrase,1.3,0.543171880030195,0.5319148936170213,0.3584905660377358,0.9404226391548214,0.8270462505296403
gte,easy_paraphrase,1.4,0.5347609427185692,0.5,0.3584905660377358,0.937565501232534,0.8225050095056363
gte,easy_paraphrase,1.5,0.5275733354991397,0.5,0.3584905660377358,0.9350585338228122,0.818595429764741
gte,easy_paraphrase,1.8,0.5113230105175711,0.5,0.3333333333333333,0.9290927843100676,0.8095566627231701
gte,easy_paraphrase,2.1,0.500087388229887,0.4693877551020408,0.3333333333333333,0.9247450766419943,0.8031825072769384
gte,easy_paraphrase,2.4,0.491904606214068,0.4693877551020408,0.3090909090909091,0.9214390339128472,0.7984198702916256
gte,easy_paraphrase,2.7,0.4857614538376544,0.4693877551020408,0.3090909090909091,0.9188433347802716,0.7947345308603987
gte,easy_paraphrase,3.0,0.4808814790263949,0.4693877551020408,0.3090909090909091,0.9167523165518796,0.7918065648310655
jina_v3,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
jina_v3,easy_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
jina_v3,easy_paraphrase,0.2,0.4570287399060461,0.44,0.2857142857142857,0.9057369911510802,0.7762240652622886
jina_v3,easy_paraphrase,0.3,0.5027620476848358,0.4693877551020408,0.3333333333333333,0.9250331706162924,0.8030211958260045
jina_v3,easy_paraphrase,0.4,0.5560838086769113,0.5319148936170213,0.3846153846153846,0.9444175386360986,0.8334431361634734
jina_v3,easy_paraphrase,0.5,0.5864171823699732,0.5652173913043478,0.4117647058823529,0.9540321101214532,0.8499120835477305
jina_v3,easy_paraphrase,0.6,0.6029433495424992,0.6,0.44,0.9581325636713744,0.8579840195920263
jina_v3,easy_paraphrase,0.7,0.5898220087145976,0.5652173913043478,0.4117647058823529,0.9547158486529388,0.8519744749305559
jina_v3,easy_paraphrase,0.8,0.568736113101935,0.5652173913043478,0.3846153846153846,0.9488321759968418,0.8413433850351412
jina_v3,easy_paraphrase,0.9,0.558406100549897,0.5319148936170213,0.3846153846153846,0.9465991020198724,0.8354608836674581
jina_v3,easy_paraphrase,1.0,0.5480916953163798,0.5319148936170213,0.3846153846153846,0.9418240930739328,0.827302541430461
jina_v3,easy_paraphrase,1.1,0.5367296771156946,0.5319148936170213,0.3584905660377358,0.9381855152248504,0.8216231747357493
jina_v3,easy_paraphrase,1.2,0.5277792826392084,0.5,0.3584905660377358,0.9350761912757428,0.816886230834953
jina_v3,easy_paraphrase,1.3,0.5204535811598452,0.5,0.3584905660377358,0.9323918443689556,0.8128808493383854
jina_v3,easy_paraphrase,1.4,0.5141221062796151,0.5,0.3333333333333333,0.9300566487323016,0.8094658926546937
jina_v3,easy_paraphrase,1.5,0.5087641250101042,0.5,0.3333333333333333,0.9280117457714396,0.8065092255301229
jina_v3,easy_paraphrase,1.8,0.4963551493033264,0.4693877551020408,0.3333333333333333,0.9231461149024424,0.7996262753003954
jina_v3,easy_paraphrase,2.1,0.4876914419320162,0.4693877551020408,0.3090909090909091,0.919610839107766,0.7947629393059121
jina_v3,easy_paraphrase,2.4,0.4814673073831824,0.4693877551020408,0.3090909090909091,0.9169252774298382,0.7911226790972231
jina_v3,easy_paraphrase,2.7,0.4765576373154776,0.44,0.3090909090909091,0.9148170936947888,0.788291420185954
jina_v3,easy_paraphrase,3.0,0.4728126997336802,0.44,0.3090909090909091,0.9131163320195388,0.7860324752996095
nomic_v2,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
nomic_v2,easy_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
nomic_v2,easy_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
nomic_v2,easy_paraphrase,0.3,0.4421947986568106,0.4117647058823529,0.2631578947368421,0.8982294190204472,0.7671431103665638
nomic_v2,easy_paraphrase,0.4,0.446948793040832,0.4117647058823529,0.2631578947368421,0.9010154195178008,0.7703323733861402
nomic_v2,easy_paraphrase,0.5,0.4520454661109094,0.4117647058823529,0.2857142857142857,0.9035307221717688,0.773593166207172
nomic_v2,easy_paraphrase,0.6,0.4697415987354613,0.44,0.2857142857142857,0.9117360048173484,0.7844610530279564
nomic_v2,easy_paraphrase,0.7,0.4923054133914958,0.4693877551020408,0.3090909090909091,0.921445168901278,0.797919308278617
nomic_v2,easy_paraphrase,0.8,0.5211316237980179,0.5,0.3584905660377358,0.9328040262723718,0.8149771828244463
nomic_v2,easy_paraphrase,0.9,0.5436731010454121,0.5319148936170213,0.3584905660377358,0.9399719296964588,0.8267709367613307
nomic_v2,easy_paraphrase,1.0,0.5591938454943275,0.5319148936170213,0.3846153846153846,0.9447098795702832,0.8346999479087304
nomic_v2,easy_paraphrase,1.1,0.557664242399472,0.5319148936170213,0.3846153846153846,0.9442306189582464,0.8341698620408371
nomic_v2,easy_paraphrase,1.2,0.546320590026358,0.5319148936170213,0.3584905660377358,0.9409826987401848,0.8286979263603199
nomic_v2,easy_paraphrase,1.3,0.5401553524091666,0.5319148936170213,0.3584905660377358,0.9393666398185104,0.8257029277497374
nomic_v2,easy_paraphrase,1.4,0.533645192424186,0.5,0.3584905660377358,0.9378592803438698,0.8227371289371171
nomic_v2,easy_paraphrase,1.5,0.5265256303783128,0.5,0.3584905660377358,0.935403211537505,0.8188955122837756
nomic_v2,easy_paraphrase,1.8,0.510736134070579,0.5,0.3333333333333333,0.9295080668671534,0.8099474286231848
nomic_v2,easy_paraphrase,2.1,0.4997999590580767,0.4693877551020408,0.3333333333333333,0.9251678361358576,0.8035788944298938
nomic_v2,easy_paraphrase,2.4,0.4916905987045784,0.4693877551020408,0.3090909090909091,0.921850743077309,0.7988180105289878
nomic_v2,easy_paraphrase,2.7,0.4854800944589405,0.4693877551020408,0.3090909090909091,0.9192383495243586,0.7951350527799778
nomic_v2,easy_paraphrase,3.0,0.4806992256663951,0.4693877551020408,0.3090909090909091,0.9171272053322296,0.7922033389461102
qwen3,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
qwen3,easy_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
qwen3,easy_paraphrase,0.2,0.4534794941157202,0.4117647058823529,0.2857142857142857,0.90301904480911,0.77380368084537
qwen3,easy_paraphrase,0.3,0.4782197629635364,0.44,0.3090909090909091,0.9142981834133612,0.7893504549085744
qwen3,easy_paraphrase,0.4,0.5363728795529417,0.5,0.3584905660377358,0.9363525473603304,0.822175653753891
qwen3,easy_paraphrase,0.5,0.5774086382016326,0.5652173913043478,0.4117647058823529,0.9495212718039412,0.8439570911004959
qwen3,easy_paraphrase,0.6,0.6073944279766068,0.6,0.44,0.9561957621097968,0.8566453017789862
qwen3,easy_paraphrase,0.7,0.5988010077071736,0.6,0.4117647058823529,0.9548883738098348,0.8532634638942496
qwen3,easy_paraphrase,0.8,0.5779470925191476,0.5652173913043478,0.4117647058823529,0.9495061715992672,0.8435314495046852
qwen3,easy_paraphrase,0.9,0.5606647807904057,0.5319148936170213,0.3846153846153846,0.9445796006617684,0.8350626354111221
qwen3,easy_paraphrase,1.0,0.5565031804880787,0.5319148936170213,0.3846153846153846,0.9430253405086764,0.8324759182041095
qwen3,easy_paraphrase,1.1,0.5553395853040182,0.5319148936170213,0.3846153846153846,0.9432565838883004,0.8327102408595699
qwen3,easy_paraphrase,1.2,0.5437164402423706,0.5319148936170213,0.3584905660377358,0.9397041366647386,0.8268377452259024
qwen3,easy_paraphrase,1.3,0.5343475358392713,0.5,0.3584905660377358,0.936643945253974,0.8219046216217004
qwen3,easy_paraphrase,1.4,0.5263320555947195,0.5,0.3584905660377358,0.9339855598175648,0.8177137975077371
qwen3,easy_paraphrase,1.5,0.5197981521562631,0.5,0.3333333333333333,0.9316546574145504,0.8140901413584712
qwen3,easy_paraphrase,1.8,0.5046997980633876,0.4693877551020408,0.3333333333333333,0.926139045979895,0.8057573455738459
qwen3,easy_paraphrase,2.1,0.494483515144244,0.4693877551020408,0.3090909090909091,0.9221407315187232,0.7998980123698561
qwen3,easy_paraphrase,2.4,0.4868725870630586,0.4693877551020408,0.3090909090909091,0.919107909882077,0.7955326416667114
qwen3,easy_paraphrase,2.7,0.4812476522171213,0.4693877551020408,0.3090909090909091,0.9167373424330294,0.7921739825660212
qwen3,easy_paraphrase,3.0,0.4769099472511377,0.44,0.3090909090909091,0.9148302542896332,0.7894992957051249
sbert,easy_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
sbert,easy_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
sbert,easy_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
sbert,easy_paraphrase,0.3,0.441954969194768,0.4117647058823529,0.2631578947368421,0.8978178715201236,0.7666767956330849
sbert,easy_paraphrase,0.4,0.4453479966519277,0.4117647058823529,0.2631578947368421,0.899388563342041,0.7684889405482461
sbert,easy_paraphrase,0.5,0.4574589954233962,0.44,0.2857142857142857,0.9062915130922332,0.7771103406104992
sbert,easy_paraphrase,0.6,0.4800839593248256,0.44,0.3090909090909091,0.9169942848339392,0.7912704001273345
sbert,easy_paraphrase,0.7,0.5124331598230422,0.5,0.3333333333333333,0.9306377500075168,0.8110151559684959
sbert,easy_paraphrase,0.8,0.5433946969287551,0.5319148936170213,0.3584905660377358,0.9413439694531296,0.8282083791056246
sbert,easy_paraphrase,0.9,0.564193529846996,0.5319148936170213,0.3846153846153846,0.9481543851879092,0.8397041611597619
sbert,easy_paraphrase,1.0,0.5799187315887582,0.5652173913043478,0.4117647058823529,0.952217728742485,0.8471951776977996
sbert,easy_paraphrase,1.1,0.582852145032397,0.5652173913043478,0.4117647058823529,0.95254203875126,0.8482583660676711
sbert,easy_paraphrase,1.2,0.572007047430161,0.5652173913043478,0.3846153846153846,0.949956786775758,0.8434666527346518
sbert,easy_paraphrase,1.3,0.5600352394040948,0.5319148936170213,0.3846153846153846,0.9464187808468572,0.8373495304339046
sbert,easy_paraphrase,1.4,0.5559304909323789,0.5319148936170213,0.3846153846153846,0.944927526396054,0.8347206378993081
sbert,easy_paraphrase,1.5,0.5545637433813673,0.5319148936170213,0.3846153846153846,0.9439886922335722,0.833494233404444
sbert,easy_paraphrase,1.8,0.532389293320577,0.5,0.3584905660377358,0.9366909305872402,0.8216743050178174
sbert,easy_paraphrase,2.1,0.5172838054022166,0.5,0.3333333333333333,0.9313296463807892,0.8133647776094464
sbert,easy_paraphrase,2.4,0.5063545682719942,0.4693877551020408,0.3333333333333333,0.9272364844315152,0.8072036432954693
sbert,easy_paraphrase,2.7,0.4980114597283659,0.4693877551020408,0.3333333333333333,0.9240240529874736,0.8024656270113469
sbert,easy_paraphrase,3.0,0.4918643165929476,0.4693877551020408,0.3090909090909091,0.9214307416824844,0.7987114546221232
bge_m3,hard_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
bge_m3,hard_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
bge_m3,hard_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
bge_m3,hard_paraphrase,0.3,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
bge_m3,hard_paraphrase,0.4,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
bge_m3,hard_paraphrase,0.5,0.4444027676124401,0.4117647058823529,0.2631578947368421,0.8993655670022795,0.7684863914820056
bge_m3,hard_paraphrase,0.6,0.4550263623078794,0.44,0.2857142857142857,0.9048272500126652,0.7751637768841646
bge_m3,hard_paraphrase,0.7,0.4776254547455149,0.44,0.3090909090909091,0.9149154394327508,0.7889798669528918
bge_m3,hard_paraphrase,0.8,0.5081058876954675,0.5,0.3333333333333333,0.927845972385852,0.8076342259877739
bge_m3,hard_paraphrase,0.9,0.5228606589471255,0.5,0.3584905660377358,0.9338752927144368,0.816592664764759
bge_m3,hard_paraphrase,1.0,0.5162155590495098,0.5,0.3333333333333333,0.9317314257347292,0.8132097297158729
bge_m3,hard_paraphrase,1.1,0.508152130771716,0.5,0.3333333333333333,0.9287391420004374,0.8086879223037755
bge_m3,hard_paraphrase,1.2,0.5133150222910792,0.5,0.3333333333333333,0.9315064465504268,0.8128957688464485
bge_m3,hard_paraphrase,1.3,0.5070984710433503,0.5,0.3333333333333333,0.9290642799684344,0.809255021190793
bge_m3,hard_paraphrase,1.4,0.5015276302522831,0.4693877551020408,0.3333333333333333,0.9268585575312016,0.8060156090463663
bge_m3,hard_paraphrase,1.5,0.4969204020299749,0.4693877551020408,0.3333333333333333,0.9249357623876692,0.8032281689849853
bge_m3,hard_paraphrase,1.8,0.4864913506984001,0.4693877551020408,0.3090909090909091,0.9204235840290856,0.7967999416912489
bge_m3,hard_paraphrase,2.1,0.4793743629693309,0.44,0.3090909090909091,0.9171803645061224,0.7922823403927612
bge_m3,hard_paraphrase,2.4,0.4742558065697292,0.44,0.3090909090909091,0.9147373271850052,0.7889287226918977
bge_m3,hard_paraphrase,2.7,0.4702207300403587,0.44,0.2857142857142857,0.9128346826036076,0.7863474560860013
bge_m3,hard_paraphrase,3.0,0.4670918665976346,0.44,0.2857142857142857,0.9113054719649124,0.7842905684060565
e5,hard_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5,hard_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5,hard_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5,hard_paraphrase,0.3,0.4459660260139217,0.4117647058823529,0.2631578947368421,0.9003143489418429,0.7696192772339822
e5,hard_paraphrase,0.4,0.4711884797623739,0.44,0.2857142857142857,0.912470758744876,0.786031376683104
e5,hard_paraphrase,0.5,0.5098946532557531,0.5,0.3333333333333333,0.9294850401458332,0.8100532687001094
e5,hard_paraphrase,0.6,0.4988294649763938,0.4693877551020408,0.3333333333333333,0.9251828028661992,0.8035687036112663
e5,hard_paraphrase,0.7,0.4894249344115311,0.4693877551020408,0.3090909090909091,0.9220994597481328,0.7996628027787703
e5,hard_paraphrase,0.8,0.4828026307850809,0.4693877551020408,0.3090909090909091,0.9190586686470528,0.7953097377060635
e5,hard_paraphrase,0.9,0.477530970500271,0.44,0.3090909090909091,0.9166844181280954,0.7919606738672881
e5,hard_paraphrase,1.0,0.4737616087640592,0.44,0.2857142857142857,0.9147802033112616,0.7893019208943153
e5,hard_paraphrase,1.1,0.4705259725739897,0.44,0.2857142857142857,0.913216182063732,0.7871411934854531
e5,hard_paraphrase,1.2,0.4679241699103237,0.44,0.2857142857142857,0.9119083152120432,0.7853522171878464
e5,hard_paraphrase,1.3,0.4656667426234797,0.44,0.2857142857142857,0.9107995390334857,0.7838423099971804
e5,hard_paraphrase,1.4,0.4637767269496878,0.44,0.2857142857142857,0.9098467511237756,0.7825502549285275
e5,hard_paraphrase,1.5,0.4621534716654415,0.44,0.2857142857142857,0.9090195714394308,0.7814343732692668
e5,hard_paraphrase,1.8,0.4584125410743903,0.44,0.2857142857142857,0.9070897270074462,0.7788418530832748
e5,hard_paraphrase,2.1,0.4558444524211116,0.44,0.2857142857142857,0.9057101047140608,0.7770068891144822
e5,hard_paraphrase,2.4,0.4539875096297472,0.4117647058823529,0.2857142857142857,0.9046682007505692,0.7756319253078053
e5,hard_paraphrase,2.7,0.4524382499807372,0.4117647058823529,0.2857142857142857,0.9038522008497168,0.7745623271464834
e5,hard_paraphrase,3.0,0.4512242060965075,0.4117647058823529,0.2857142857142857,0.9032016960880804,0.7737105601387851
e5_asym,hard_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym,hard_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym,hard_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym,hard_paraphrase,0.3,0.4229251825058331,0.3846153846153846,0.2413793103448276,0.8919031705158141,0.7573776725463832
e5_asym,hard_paraphrase,0.4,0.4298935167507671,0.4117647058823529,0.2631578947368421,0.8942068455986208,0.7608084314074679
e5_asym,hard_paraphrase,0.5,0.4540681612831566,0.44,0.2857142857142857,0.9068332357631992,0.7773916267388009
e5_asym,hard_paraphrase,0.6,0.478939382769398,0.44,0.3090909090909091,0.918363901933448,0.793289582740544
e5_asym,hard_paraphrase,0.7,0.4789438347036295,0.44,0.3090909090909091,0.9182975493849131,0.7933753066890367
e5_asym,hard_paraphrase,0.8,0.4817742645501515,0.4693877551020408,0.3090909090909091,0.9191692894764084,0.7945392734937952
e5_asym,hard_paraphrase,0.9,0.4769618823670758,0.44,0.3090909090909091,0.916825536235934,0.7913056388213461
e5_asym,hard_paraphrase,1.0,0.4730917997627703,0.44,0.2857142857142857,0.9149342202493456,0.7887391627361499
e5_asym,hard_paraphrase,1.1,0.4699549930295303,0.44,0.2857142857142857,0.9133780061342744,0.7866444136796604
e5_asym,hard_paraphrase,1.2,0.4673393241261906,0.44,0.2857142857142857,0.912074209233683,0.7849054452652876
e5_asym,hard_paraphrase,1.3,0.465163350599837,0.44,0.2857142857142857,0.9109684990954868,0.7834407359364866
e5_asym,hard_paraphrase,1.4,0.4634334432927917,0.44,0.2857142857142857,0.9100178674523914,0.7821939939196796
e5_asym,hard_paraphrase,1.5,0.4619665985173216,0.44,0.2857142857142857,0.9091926020315326,0.7811156225299118
e5_asym,hard_paraphrase,1.8,0.4582944961904847,0.44,0.2857142857142857,0.9072603309692056,0.7786158208386783
e5_asym,hard_paraphrase,2.1,0.4558235665695024,0.44,0.2857142857142857,0.9058755004674484,0.776836071812297
e5_asym,hard_paraphrase,2.4,0.453981881629572,0.44,0.2857142857142857,0.904834533064153,0.7754988171571067
e5_asym,hard_paraphrase,2.7,0.4525728301596637,0.4117647058823529,0.2857142857142857,0.9040219823025546,0.7744670774676174
e5_asym,hard_paraphrase,3.0,0.4514377898517913,0.4117647058823529,0.2857142857142857,0.9033731783868658,0.7736456657885863
e5_asym_instruct,hard_paraphrase,0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym_instruct,hard_paraphrase,0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym_instruct,hard_paraphrase,0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym_instruct,hard_paraphrase,0.3,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym_instruct,hard_paraphrase,0.4,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
e5_asym_instruct,hard_paraphrase,0.5,0.463270222141117,0.44,0.2857142857142857,0.9072365989147422,0.7791056576568417
e5_asym_instruct,hard_paraphrase,0.6,0.4798549403182728,0.4693877551020408,0.3090909090909091,0.9150518645454454,0.7889879740945891
e5_asym_instruct,hard_paraphrase,0.7,0.4809230262200833,0.4693877551020408,0.3090909090909091,0.9160414687167094,0.7902177020337331
e5_asym_instruct,hard_paraphrase,0.8,0.471283450993285,0.44,0.2857142857142857,0.9113092659264292,0.7843894227416235
e5_asym_instruct,hard_paraphrase,0.9,0.4675062582046927,0.44,0.2857142857142857,0.9097178806250188,0.7822359277930863
e5_asym_instruct,hard_paraphrase,1.0,0.464726987456664,0.44,0.2857142857142857,0.9084547538196388,0.7805325519029441
e5_asym_instruct,hard_paraphrase,1.1,0.4625205102301583,0.44,0.2857142857142857,0.9074302407284384,0.7791873357047405
e5_asym_instruct,hard_paraphrase,1.2,0.4606013222622129,0.44,0.2857142857142857,0.9065791075643934,0.7780678077243174
e5_asym_instruct,hard_paraphrase,1.3,0.4590395028581351,0.44,0.2857142857142857,0.9058622709968258,0.7771235012247318
e5_asym_instruct,hard_paraphrase,1.4,0.4576657218584095,0.44,0.2857142857142857,0.9052514869319244,0.7763213716587275
e5_asym_instruct,hard_paraphrase,1.5,0.4564568995811323,0.44,0.2857142857142857,0.9047239851821072,0.7756305895034183
e5_asym_instruct,hard_paraphrase,1.8,0.453778539618113,0.4117647058823529,0.2857142857142857,0.9034965142953254,0.7740363727774128
e5_asym_instruct,hard_paraphrase,2.1,0.4520447201303092,0.4117647058823529,0.2857142857142857,0.9026275407838168,0.7729158959546917
e5_asym_instruct,hard_paraphrase,2.4,0.4507140353751037,0.4117647058823529,0.2857142857142857,0.901979209445543,0.7720842111266051
e5_asym_instruct,hard_paraphrase,2.7,0.4497032001966392,0.4117647058823529,0.2631578947368421,0.901477843527076,0.7714533084271643
e5_asym_instruct,hard_paraphrase,3.0,0.448860211735101,0.4117647058823529,0.2631578947368421,0.9010785719181754,0.7709447243260539
