ID1,ID2,Distance
32231,32238,0.6822422377356188
32250,32281,0.6823497394189989
32247,32279,0.6827320012512712
32232,32235,0.6828398058941147
32245,32264,0.6828436230325927
32227,32275,0.6828830459378696
32246,32287,0.6828878779786245
32274,32275,0.6843850341612936
32241,32255,0.6845262917315402
32238,32288,0.68502178735181
32234,32272,0.6851030644805847
32228,32277,0.6852286299887025
32261,32281,0.6862149815314889
32234,32254,0.6862271434822149
32254,32257,0.6868548973514768
32261,32276,0.6869609552978921
32252,32255,0.6871123526739936
32235,32279,0.687513876968178
32231,32245,0.6875678618873873
32240,32256,0.6878261550921558
32227,32238,0.6880744176972001
32236,32276,0.6881615634762637
32238,32257,0.6887477427080204
32235,32244,0.6887499924211002
32245,32253,0.6887912938941907
32271,32279,0.6889528600061599
32215,32217,0.6892378991601118
32264,32275,0.6893979941663113
32245,32251,0.6897389140125776
32227,32254,0.6898288423107095
32262,32264,0.6899860018571888
32246,32251,0.6900841605821705
32225,32231,0.6901685318725698
32247,32288,0.690396366513365
32231,32286,0.6908843987678086
32240,32285,0.6910743353795765
32227,32285,0.6915984354073983
32228,32235,0.6917011574957511
32218,32238,0.6917754246022849
32234,32273,0.6918347334614747
32227,32246,0.6919925697278371
32247,32262,0.6920604773617111
32222,32275,0.6921082566932647
32215,32262,0.6922821515197846
32231,32235,0.6922965169723416
32217,32244,0.6923531258871803
32244,32264,0.6926999754655123
