ID1,ID2,Distance,cat1,cat2
32219,32224,0.38870913839704935,Welfare state & family,Health
32255,32268,0.388727078758676,Nature conservation,Security & military
32284,32287,0.38882903175792466,Federal budget,Federal budget
32265,32270,0.3888336305111631,Security & military,Foreign trade & foreign policy
32259,32284,0.38903224475067555,"Democracy, Media & Digitalization",Federal budget
32217,32246,0.3890561451833391,Welfare state & family,Energy & transport
32270,32280,0.38909475047330855,Foreign trade & foreign policy,Values
32224,32284,0.38937192202311294,Health,Federal budget
32241,32263,0.38977079454191027,Economy & labour,"Democracy, Media & Digitalization"
32219,32284,0.38979113267664556,Welfare state & family,Federal budget
32281,32285,0.38993194132953324,Federal budget,Federal budget
32215,32284,0.39002945324135707,Welfare state & family,Federal budget
32214,32236,0.3900620027308816,Welfare state & family,Finances & taxes
32217,32231,0.39017720304849635,Welfare state & family,Immigration & integration
32229,32269,0.39041803599266406,Immigration & integration,Foreign trade & foreign policy
32221,32222,0.39051908964614235,Health,Health
32283,32287,0.3905282472951538,Federal budget,Federal budget
32231,32239,0.39058807198496054,Immigration & integration,Finances & taxes
32259,32288,0.3906037897073612,"Democracy, Media & Digitalization",Federal budget
32244,32276,0.3907212710957858,Economy & labour,Values
32255,32273,0.39078762483945306,Nature conservation,Foreign trade & foreign policy
32280,32288,0.3908687593933572,Values,Federal budget
32285,32287,0.39099881405662723,Federal budget,Federal budget
32242,32253,0.3910567377296014,Economy & labour,Nature conservation
32255,32272,0.391171797471813,Nature conservation,Foreign trade & foreign policy
32236,32261,0.3913133278682465,Finances & taxes,"Democracy, Media & Digitalization"
32214,32244,0.3914753622533656,Welfare state & family,Economy & labour
32242,32247,0.39167141945302214,Economy & labour,Energy & transport
32244,32262,0.3916794849219083,Economy & labour,"Democracy, Media & Digitalization"
32230,32266,0.3917357863992326,Immigration & integration,Security & military
32278,32280,0.3918550579344779,Values,Values
32232,32262,0.39194798545820914,Society & ethics,"Democracy, Media & Digitalization"
32214,32277,0.3919679064944982,Welfare state & family,Values
32215,32218,0.3919843291828784,Welfare state & family,Welfare state & family
32255,32258,0.3922524690957582,Nature conservation,"Democracy, Media & Digitalization"
32228,32262,0.39227131103819335,Immigration & integration,"Democracy, Media & Digitalization"
32218,32222,0.3924864097234794,Welfare state & family,Health
32225,32281,0.3925441138874155,Education,Federal budget
32221,32236,0.39254973199757714,Health,Finances & taxes
32223,32258,0.39256294183170237,Health,"Democracy, Media & Digitalization"
32214,32275,0.3926283770989521,Welfare state & family,Values
32231,32255,0.3928716520627403,Immigration & integration,Nature conservation
32239,32271,0.39290775864752264,Finances & taxes,Foreign trade & foreign policy
32216,32253,0.3929153436427464,Welfare state & family,Nature conservation
32242,32258,0.39298056855829944,Economy & labour,"Democracy, Media & Digitalization"
32240,32259,0.39308657387120244,Economy & labour,"Democracy, Media & Digitalization"
32261,32278,0.39318603211679026,"Democracy, Media & Digitalization",Values
32248,32275,0.393192550604912,Energy & transport,Values
32221,32270,0.3932258993185691,Health,Foreign trade & foreign policy
32231,32259,0.3932571232775637,Immigration & integration,"Democracy, Media & Digitalization"
32257,32261,0.3934863767192395,Nature conservation,"Democracy, Media & Digitalization"
32240,32244,0.39360284628963216,Economy & labour,Economy & labour
32224,32287,0.39382917425601954,Health,Federal budget
32261,32284,0.39383235251850346,"Democracy, Media & Digitalization",Federal budget
32221,32275,0.39392133345696656,Health,Values
32229,32255,0.3939382799283973,Immigration & integration,Nature conservation
32246,32259,0.39394826590055537,Energy & transport,"Democracy, Media & Digitalization"
32217,32271,0.3940307161489569,Welfare state & family,Foreign trade & foreign policy
32221,32283,0.394079573017157,Health,Federal budget
32280,32283,0.39410437728204833,Values,Federal budget
32215,32282,0.3943877006214687,Welfare state & family,Federal budget
32262,32281,0.39446552597864354,"Democracy, Media & Digitalization",Federal budget
32228,32268,0.3944690013160319,Immigration & integration,Security & military
32249,32270,0.39448139140016575,Energy & transport,Foreign trade & foreign policy
32223,32231,0.3944993714398887,Health,Immigration & integration
32247,32270,0.39452218526869876,Energy & transport,Foreign trade & foreign policy
32283,32285,0.3946020988075986,Federal budget,Federal budget
32264,32281,0.394610859610016,Security & military,Federal budget
32222,32250,0.39462687022914206,Health,Energy & transport
32259,32261,0.3946599467152193,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32217,32272,0.3947650481068291,Welfare state & family,Foreign trade & foreign policy
32225,32272,0.3948885366855306,Education,Foreign trade & foreign policy
32227,32276,0.3949849758429586,Education,Values
32230,32269,0.39499780243853816,Immigration & integration,Foreign trade & foreign policy
32239,32270,0.3950374867964131,Finances & taxes,Foreign trade & foreign policy
32238,32270,0.39514505209843637,Finances & taxes,Foreign trade & foreign policy
32258,32266,0.3951963352010279,"Democracy, Media & Digitalization",Security & military
32251,32253,0.3952559057442353,Energy & transport,Nature conservation
32272,32275,0.3952762632384914,Foreign trade & foreign policy,Values
32254,32280,0.395313657977553,Nature conservation,Values
32242,32278,0.39548791905988034,Economy & labour,Values
32237,32281,0.395567788180201,Finances & taxes,Federal budget
32229,32249,0.3956505035327767,Immigration & integration,Energy & transport
32267,32286,0.3957925407404568,Security & military,Federal budget
32250,32283,0.395884694565212,Energy & transport,Federal budget
32233,32246,0.3959948896020533,Society & ethics,Energy & transport
32229,32258,0.3960049742280295,Immigration & integration,"Democracy, Media & Digitalization"
32224,32233,0.39609271468830426,Health,Society & ethics
32240,32276,0.39611483485816884,Economy & labour,Values
32223,32246,0.3961378565802764,Health,Energy & transport
32223,32239,0.3961634347024461,Health,Finances & taxes
32248,32278,0.39622060335786247,Energy & transport,Values
32236,32241,0.39633882604011367,Finances & taxes,Economy & labour
32283,32284,0.3963535638003416,Federal budget,Federal budget
32230,32274,0.3964129604422691,Immigration & integration,Values
32222,32275,0.396522708035714,Health,Values
32238,32263,0.39655156811134895,Finances & taxes,"Democracy, Media & Digitalization"
32231,32270,0.396779969620049,Immigration & integration,Foreign trade & foreign policy
32222,32237,0.3968989267420753,Health,Finances & taxes
32248,32270,0.3971368841759088,Energy & transport,Foreign trade & foreign policy
32247,32275,0.3972650368535162,Energy & transport,Values
32225,32261,0.39735219906709285,Education,"Democracy, Media & Digitalization"
32217,32276,0.39739584799883587,Welfare state & family,Values
32219,32250,0.3975312641732449,Welfare state & family,Energy & transport
32221,32256,0.39759843027468933,Health,Nature conservation
32259,32260,0.39771204708730723,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32258,32267,0.39775745475491764,"Democracy, Media & Digitalization",Security & military
32216,32244,0.3977646475731708,Welfare state & family,Economy & labour
32240,32246,0.39777498702154185,Economy & labour,Energy & transport
32216,32246,0.39796404664668,Welfare state & family,Energy & transport
32219,32275,0.39815705845511745,Welfare state & family,Values
32216,32231,0.398199122309424,Welfare state & family,Immigration & integration
32224,32282,0.3983098741962885,Health,Federal budget
32220,32246,0.3985445963221285,Health,Energy & transport
32226,32281,0.39870907373180536,Education,Federal budget
32227,32281,0.3987470434192837,Education,Federal budget
32248,32252,0.3988812537305266,Energy & transport,Nature conservation
32220,32272,0.39892697655114684,Health,Foreign trade & foreign policy
32228,32272,0.3990417087907156,Immigration & integration,Foreign trade & foreign policy
32217,32281,0.39906934118418713,Welfare state & family,Federal budget
32230,32279,0.39911086085908043,Immigration & integration,Values
32221,32237,0.3991922448125482,Health,Finances & taxes
32236,32283,0.3992376334246371,Finances & taxes,Federal budget
32238,32268,0.3993318281883019,Finances & taxes,Security & military
